0,68,72,500000,314121192,,slot=0;src=68;dst=72;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
1,74,69,500000,611401440,,slot=0;src=74;dst=69;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
2,75,71,500000,689102653,,slot=0;src=75;dst=71;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
3,75,71,500000,937095107,,slot=0;src=75;dst=71;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
4,71,75,500000,993175066,,slot=0;src=71;dst=75;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
5,67,70,500000,1015354462,,slot=1;src=67;dst=70;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
6,66,73,500000,1022148635,,slot=1;src=66;dst=73;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
7,72,68,500000,1245180708,,slot=1;src=72;dst=68;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
8,71,75,500000,1634291231,,slot=1;src=71;dst=75;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
9,72,68,500000,1707160643,,slot=1;src=72;dst=68;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
10,66,73,500000,2436550658,,slot=2;src=66;dst=73;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
11,68,72,500000,2446580022,,slot=2;src=68;dst=72;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
12,70,67,500000,2500686309,,slot=2;src=70;dst=67;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
13,74,69,500000,2546702812,,slot=2;src=74;dst=69;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
14,75,71,500000,2707694502,,slot=2;src=75;dst=71;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
15,66,73,500000,2824509870,,slot=2;src=66;dst=73;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
16,72,68,500000,2835453064,,slot=2;src=72;dst=68;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
17,72,68,500000,3035453064,,slot=2;src=72;dst=68;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
18,71,75,500000,3383947631,,slot=3;src=71;dst=75;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
19,67,70,500000,3507331199,,slot=3;src=67;dst=70;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
20,74,69,500000,3546826159,,slot=3;src=74;dst=69;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
21,70,67,500000,3781613530,,slot=3;src=70;dst=67;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
22,66,73,500000,3834426512,,slot=3;src=66;dst=73;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
23,75,71,500000,4278164787,,slot=4;src=75;dst=71;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
24,66,73,500000,4327236680,,slot=4;src=66;dst=73;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
25,70,67,500000,4466714079,,slot=4;src=70;dst=67;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
26,69,74,500000,4502700908,,slot=4;src=69;dst=74;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
27,68,72,500000,4760322054,,slot=4;src=68;dst=72;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
28,72,68,500000,4786125458,,slot=4;src=72;dst=68;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
29,73,66,500000,5011977545,,slot=5;src=73;dst=66;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
30,75,71,500000,5108956694,,slot=5;src=75;dst=71;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
31,71,75,500000,5569841775,,slot=5;src=71;dst=75;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
32,68,72,500000,5573427625,,slot=5;src=68;dst=72;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
33,75,71,500000,5806799097,,slot=5;src=75;dst=71;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
34,72,68,500000,5876697852,,slot=5;src=72;dst=68;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
35,71,75,500000,6255050741,,slot=6;src=71;dst=75;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
36,68,72,500000,6582849038,,slot=6;src=68;dst=72;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
37,67,70,500000,6831389153,,slot=6;src=67;dst=70;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
38,69,74,500000,7302142809,,slot=7;src=69;dst=74;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
39,70,67,500000,7329434710,,slot=7;src=70;dst=67;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
40,74,69,500000,7499490553,,slot=7;src=74;dst=69;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
41,72,68,500000,7739669725,,slot=7;src=72;dst=68;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
42,73,66,500000,8045756453,,slot=8;src=73;dst=66;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
43,70,67,500000,8094857087,,slot=8;src=70;dst=67;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
44,71,75,500000,8231181581,,slot=8;src=71;dst=75;rate_mbps=2.4;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
