0,70,67,500000,811733928,,slot=0;src=70;dst=67;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
1,71,75,500000,26267036946,,slot=26;src=71;dst=75;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
2,70,67,500000,31780879495,,slot=31;src=70;dst=67;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
3,71,75,500000,40478830265,,slot=40;src=71;dst=75;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
4,74,69,500000,69481064909,,slot=69;src=74;dst=69;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
5,71,75,500000,69632489669,,slot=69;src=71;dst=75;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
6,72,68,500000,74535176021,,slot=74;src=72;dst=68;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
7,67,70,500000,87976340425,,slot=87;src=67;dst=70;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
8,72,68,500000,97149563739,,slot=97;src=72;dst=68;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
9,67,70,500000,97214422029,,slot=97;src=67;dst=70;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
10,71,75,500000,101780652311,,slot=101;src=71;dst=75;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
11,66,73,500000,102257208266,,slot=102;src=66;dst=73;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
12,68,72,500000,116639189795,,slot=116;src=68;dst=72;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
13,72,68,500000,117691224788,,slot=117;src=72;dst=68;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
14,66,73,500000,123887757916,,slot=123;src=66;dst=73;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
15,74,69,500000,129339767740,,slot=129;src=74;dst=69;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
16,67,70,500000,138320756258,,slot=138;src=67;dst=70;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
17,75,71,500000,138407723071,,slot=138;src=75;dst=71;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
18,75,71,500000,144538939430,,slot=144;src=75;dst=71;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
19,67,70,500000,144992841485,,slot=144;src=67;dst=70;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
20,69,74,500000,147068644611,,slot=147;src=69;dst=74;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
21,69,74,500000,147861176969,,slot=147;src=69;dst=74;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
22,72,68,500000,157440232433,,slot=157;src=72;dst=68;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
23,75,71,500000,160873703147,,slot=160;src=75;dst=71;rate_mbps=0.05;flow_size_byte=500000;packet_lambda_per_s=None;packet_size_byte=1500;lambda_mode=flow_per_pair_rate_mbps
